A,A2,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,A9,xcoord,ycoord
4413039027101740014,4413039027,천안시,1,일반,직산면 상덕리 174-14,1996,1,14000,좌표x,좌표x
4413039027101950000,4413039027,천안시,1,일반,직산면 상덕리 195,1996,1,8500,좌표x,좌표x
4413039027102110026,4413039027,천안시,1,일반,직산면 상덕리 211-26,1996,1,15000,좌표x,좌표x
4413039027102150005,4413039027,천안시,1,일반,직산면 상덕리 215-5,1996,1,15000,좌표x,좌표x
4413039027102230008,4413039027,천안시,1,일반,직산면 상덕리 223-8,1996,1,5200,좌표x,좌표x
4413039027102300003,4413039027,천안시,1,일반,직산면 상덕리 230-3,1996,1,17000,좌표x,좌표x
4413039027103360000,4413039027,천안시,1,일반,직산면 상덕리 336,1996,1,5900,좌표x,좌표x
4413039027200380001,4413039027,천안시,2,산,직산면 상덕리 산38-1,1996,1,8000,좌표x,좌표x
4413039028100210000,4413039028,천안시,1,일반,직산면 부송리 21,1996,1,12000,좌표x,좌표x
4413039028100430000,4413039028,천안시,1,일반,직산면 부송리 43,1996,1,10000,좌표x,좌표x
4413039028100600003,4413039028,천안시,1,일반,직산면 부송리 60-3,1996,1,100000,좌표x,좌표x
4413039028100720001,4413039028,천안시,1,일반,직산면 부송리 72-1,1996,1,75000,좌표x,좌표x
4413039028101030001,4413039028,천안시,1,일반,직산면 부송리 103-1,1996,1,8800,좌표x,좌표x
4413039028101100000,4413039028,천안시,1,일반,직산면 부송리 110,1996,1,11000,좌표x,좌표x
4413039028101150000,4413039028,천안시,1,일반,직산면 부송리 115,1996,1,5800,좌표x,좌표x
4413039028101220003,4413039028,천안시,1,일반,직산면 부송리 122-3,1996,1,15000,좌표x,좌표x
4413039028101520016,4413039028,천안시,1,일반,직산면 부송리 152-16,1996,1,90000,좌표x,좌표x
4413039028101620000,4413039028,천안시,1,일반,직산면 부송리 162,1996,1,16000,좌표x,좌표x
4413039028101690001,4413039028,천안시,1,일반,직산면 부송리 169-1,1996,1,8000,좌표x,좌표x
4413039028101950011,4413039028,천안시,1,일반,직산면 부송리 195-11,1996,1,25000,좌표x,좌표x
4413039028102100000,4413039028,천안시,1,일반,직산면 부송리 210,1996,1,11000,좌표x,좌표x
4413039028200300004,4413039028,천안시,2,산,직산면 부송리 산30-4,1996,1,7000,좌표x,좌표x
4413039029100280000,4413039029,천안시,1,일반,직산면 모시리 28,1996,1,5900,좌표x,좌표x
4413039029101210001,4413039029,천안시,1,일반,직산면 모시리 121-1,1996,1,8000,좌표x,좌표x
4413039029101240001,4413039029,천안시,1,일반,직산면 모시리 124-1,1996,1,13000,좌표x,좌표x
4413039029101880000,4413039029,천안시,1,일반,직산면 모시리 188,1996,1,8800,좌표x,좌표x
4413039029102080002,4413039029,천안시,1,일반,직산면 모시리 208-2,1996,1,4700,좌표x,좌표x
4413039029102350000,4413039029,천안시,1,일반,직산면 모시리 235,1996,1,7400,좌표x,좌표x
4413039029102510000,4413039029,천안시,1,일반,직산면 모시리 251,1996,1,12000,좌표x,좌표x
4413039029200220001,4413039029,천안시,2,산,직산면 모시리 산22-1,1996,1,7300,좌표x,좌표x
4413039030100240000,4413039030,천안시,1,일반,직산면 자은가리 24,1996,1,8000,좌표x,좌표x
4413039030100510005,4413039030,천안시,1,일반,직산면 자은가리 51-5,1996,1,16000,좌표x,좌표x
4413039030100820001,4413039030,천안시,1,일반,직산면 자은가리 82-1,1996,1,5600,좌표x,좌표x
4413039030101370000,4413039030,천안시,1,일반,직산면 자은가리 137,1996,1,9000,좌표x,좌표x
4413039030101570000,4413039030,천안시,1,일반,직산면 자은가리 157,1996,1,5100,좌표x,좌표x
4413039030101820003,4413039030,천안시,1,일반,직산면 자은가리 182-3,1996,1,9000,좌표x,좌표x
4413039031100030027,4413039031,천안시,1,일반,직산면 양당리 3-27,1996,1,62000,좌표x,좌표x
4413039031100400002,4413039031,천안시,1,일반,직산면 양당리 40-2,1996,1,10000,좌표x,좌표x
4413039031100440000,4413039031,천안시,1,일반,직산면 양당리 44,1996,1,8000,좌표x,좌표x
4413039031100780009,4413039031,천안시,1,일반,직산면 양당리 78-9,1996,1,5500,좌표x,좌표x
4413039031101190002,4413039031,천안시,1,일반,직산면 양당리 119-2,1996,1,13000,좌표x,좌표x
4413039031101230001,4413039031,천안시,1,일반,직산면 양당리 123-1,1996,1,10000,좌표x,좌표x
4413039031102010001,4413039031,천안시,1,일반,직산면 양당리 201-1,1996,1,7600,좌표x,좌표x
4413039031102180006,4413039031,천안시,1,일반,직산면 양당리 218-6,1996,1,9600,좌표x,좌표x
4413039031102420000,4413039031,천안시,1,일반,직산면 양당리 242,1996,1,6400,좌표x,좌표x
4413039031102770002,4413039031,천안시,1,일반,직산면 양당리 277-2,1996,1,12000,좌표x,좌표x
4413039031102910000,4413039031,천안시,1,일반,직산면 양당리 291,1996,1,5000,좌표x,좌표x
4413039031200150003,4413039031,천안시,2,산,직산면 양당리 산15-3,1996,1,13000,좌표x,좌표x
4413039032100150000,4413039032,천안시,1,일반,직산면 신갈리 15,1996,1,8400,좌표x,좌표x
4413039032100520000,4413039032,천안시,1,일반,직산면 신갈리 52,1996,1,4300,좌표x,좌표x
4413039032100850001,4413039032,천안시,1,일반,직산면 신갈리 85-1,1996,1,6200,좌표x,좌표x
4413039032101070001,4413039032,천안시,1,일반,직산면 신갈리 107-1,1996,1,8500,좌표x,좌표x
4413039032101360000,4413039032,천안시,1,일반,직산면 신갈리 136,1996,1,4500,좌표x,좌표x
4413039032101430000,4413039032,천안시,1,일반,직산면 신갈리 143,1996,1,6900,좌표x,좌표x
4413039032101730000,4413039032,천안시,1,일반,직산면 신갈리 173,1996,1,12000,좌표x,좌표x
4413039032200190000,4413039032,천안시,2,산,직산면 신갈리 산19,1996,1,3900,좌표x,좌표x
4413039032200460007,4413039032,천안시,2,산,직산면 신갈리 산46-7,1996,1,13000,좌표x,좌표x
4413039033100490000,4413039033,천안시,1,일반,직산면 마정리 49,1996,1,6500,좌표x,좌표x
4413039033101130000,4413039033,천안시,1,일반,직산면 마정리 113,1996,1,11000,좌표x,좌표x
4413039033101400000,4413039033,천안시,1,일반,직산면 마정리 140,1996,1,4200,좌표x,좌표x
4413039033101920001,4413039033,천안시,1,일반,직산면 마정리 192-1,1996,1,6100,좌표x,좌표x
4413039033102460009,4413039033,천안시,1,일반,직산면 마정리 246-9,1996,1,8000,좌표x,좌표x
4413039033102850000,4413039033,천안시,1,일반,직산면 마정리 285,1996,1,9500,좌표x,좌표x
4413039033103000010,4413039033,천안시,1,일반,직산면 마정리 300-10,1996,1,4200,좌표x,좌표x
4413039033103190000,4413039033,천안시,1,일반,직산면 마정리 319,1996,1,6200,좌표x,좌표x
4413039033103490000,4413039033,천안시,1,일반,직산면 마정리 349,1996,1,3800,좌표x,좌표x
4413039033104020002,4413039033,천안시,1,일반,직산면 마정리 402-2,1996,1,7000,좌표x,좌표x
4413039033104180000,4413039033,천안시,1,일반,직산면 마정리 418,1996,1,3900,좌표x,좌표x
4413039033104420000,4413039033,천안시,1,일반,직산면 마정리 442,1996,1,3700,좌표x,좌표x
4413039033200210001,4413039033,천안시,2,산,직산면 마정리 산21-1,1996,1,2400,좌표x,좌표x
4413039033200450000,4413039033,천안시,2,산,직산면 마정리 산45,1996,1,730,좌표x,좌표x
4413039033200780004,4413039033,천안시,2,산,직산면 마정리 산78-4,1996,1,3100,좌표x,좌표x
4413039034100180004,4413039034,천안시,1,일반,직산면 석곡리 18-4,1996,1,11000,좌표x,좌표x
4413039034100210005,4413039034,천안시,1,일반,직산면 석곡리 21-5,1996,1,9800,좌표x,좌표x
4413039034100410000,4413039034,천안시,1,일반,직산면 석곡리 41,1996,1,4500,좌표x,좌표x
4413039034100810005,4413039034,천안시,1,일반,직산면 석곡리 81-5,1996,1,6700,좌표x,좌표x
4413039034100880001,4413039034,천안시,1,일반,직산면 석곡리 88-1,1996,1,11000,좌표x,좌표x
4413039034101300000,4413039034,천안시,1,일반,직산면 석곡리 130,1996,1,15000,좌표x,좌표x
4413039034101550000,4413039034,천안시,1,일반,직산면 석곡리 155,1996,1,7000,좌표x,좌표x
4413039034200030001,4413039034,천안시,2,산,직산면 석곡리 산3-1,1996,1,11000,좌표x,좌표x
4413039034200180000,4413039034,천안시,2,산,직산면 석곡리 산18,1996,1,1400,좌표x,좌표x
4413040021100110002,4413040021,천안시,1,일반,입장면 하장리 11-2,1996,1,80000,좌표x,좌표x
4413040021100230004,4413040021,천안시,1,일반,입장면 하장리 23-4,1996,1,150000,좌표x,좌표x
4413040021100310002,4413040021,천안시,1,일반,입장면 하장리 31-2,1996,1,180000,좌표x,좌표x
4413040021100430021,4413040021,천안시,1,일반,입장면 하장리 43-21,1996,1,150000,좌표x,좌표x
4413040021100440022,4413040021,천안시,1,일반,입장면 하장리 44-22,1996,1,350000,좌표x,좌표x
4413040021100440038,4413040021,천안시,1,일반,입장면 하장리 44-38,1996,1,400000,좌표x,좌표x
4413040021100450026,4413040021,천안시,1,일반,입장면 하장리 45-26,1996,1,460000,좌표x,좌표x
4413040021100480002,4413040021,천안시,1,일반,입장면 하장리 48-2,1996,1,450000,좌표x,좌표x
4413040021100490009,4413040021,천안시,1,일반,입장면 하장리 49-9,1996,1,340000,좌표x,좌표x
4413040021100520006,4413040021,천안시,1,일반,입장면 하장리 52-6,1996,1,210000,좌표x,좌표x
4413040021100620005,4413040021,천안시,1,일반,입장면 하장리 62-5,1996,1,370000,좌표x,좌표x
4413040021100670018,4413040021,천안시,1,일반,입장면 하장리 67-18,1996,1,75000,좌표x,좌표x
4413040021100700004,4413040021,천안시,1,일반,입장면 하장리 70-4,1996,1,80000,좌표x,좌표x
4413040021100730008,4413040021,천안시,1,일반,입장면 하장리 73-8,1996,1,30000,좌표x,좌표x
4413040021100840000,4413040021,천안시,1,일반,입장면 하장리 84,1996,1,120000,좌표x,좌표x
4413040021100970002,4413040021,천안시,1,일반,입장면 하장리 97-2,1996,1,65000,좌표x,좌표x
4413040022100140001,4413040022,천안시,1,일반,입장면 상장리 14-1,1996,1,7500,좌표x,좌표x
4413040022100220016,4413040022,천안시,1,일반,입장면 상장리 22-16,1996,1,7500,좌표x,좌표x
4413040022101120005,4413040022,천안시,1,일반,입장면 상장리 112-5,1996,1,55000,좌표x,좌표x
4413040023100490003,4413040023,천안시,1,일반,입장면 기로리 49-3,1996,1,5000,좌표x,좌표x
4413040023100800008,4413040023,천안시,1,일반,입장면 기로리 80-8,1996,1,15000,좌표x,좌표x
4413040023101200003,4413040023,천안시,1,일반,입장면 기로리 120-3,1996,1,5800,좌표x,좌표x
4413040023101670004,4413040023,천안시,1,일반,입장면 기로리 167-4,1996,1,65000,좌표x,좌표x
4413040023101710002,4413040023,천안시,1,일반,입장면 기로리 171-2,1996,1,7500,좌표x,좌표x
4413040023101870000,4413040023,천안시,1,일반,입장면 기로리 187,1996,1,13000,좌표x,좌표x
4413040023102390003,4413040023,천안시,1,일반,입장면 기로리 239-3,1996,1,9500,좌표x,좌표x
4413040023102470000,4413040023,천안시,1,일반,입장면 기로리 247,1996,1,70000,좌표x,좌표x
4413040023102570007,4413040023,천안시,1,일반,입장면 기로리 257-7,1996,1,23000,좌표x,좌표x
4413040023200120002,4413040023,천안시,2,산,입장면 기로리 산12-2,1996,1,2000,좌표x,좌표x
4413040024100380001,4413040024,천안시,1,일반,입장면 도림리 38-1,1996,1,5500,좌표x,좌표x
4413040024100430001,4413040024,천안시,1,일반,입장면 도림리 43-1,1996,1,4500,좌표x,좌표x
4413040024100480006,4413040024,천안시,1,일반,입장면 도림리 48-6,1996,1,15000,좌표x,좌표x
4413040024100540011,4413040024,천안시,1,일반,입장면 도림리 54-11,1996,1,20000,좌표x,좌표x
4413040024100880000,4413040024,천안시,1,일반,입장면 도림리 88,1996,1,5500,좌표x,좌표x
4413040024101280000,4413040024,천안시,1,일반,입장면 도림리 128,1996,1,6000,좌표x,좌표x
4413040024101580000,4413040024,천안시,1,일반,입장면 도림리 158,1996,1,6200,좌표x,좌표x
4413040024101630004,4413040024,천안시,1,일반,입장면 도림리 163-4,1996,1,18000,좌표x,좌표x
4413040024102680000,4413040024,천안시,1,일반,입장면 도림리 268,1996,1,10000,좌표x,좌표x
4413040024103080000,4413040024,천안시,1,일반,입장면 도림리 308,1996,1,4200,좌표x,좌표x
4413040024103310018,4413040024,천안시,1,일반,입장면 도림리 331-18,1996,1,6500,좌표x,좌표x
4413040024200180001,4413040024,천안시,2,산,입장면 도림리 산18-1,1996,1,1300,좌표x,좌표x
4413040025100350001,4413040025,천안시,1,일반,입장면 양대리 35-1,1996,1,2500,좌표x,좌표x
4413040025100880002,4413040025,천안시,1,일반,입장면 양대리 88-2,1996,1,3200,좌표x,좌표x
4413040025101030004,4413040025,천안시,1,일반,입장면 양대리 103-4,1996,1,8000,좌표x,좌표x
4413040025101040000,4413040025,천안시,1,일반,입장면 양대리 104,1996,1,3400,좌표x,좌표x
4413040025101340000,4413040025,천안시,1,일반,입장면 양대리 134,1996,1,5500,좌표x,좌표x
4413040025101960000,4413040025,천안시,1,일반,입장면 양대리 196,1996,1,14500,좌표x,좌표x
4413040025102090000,4413040025,천안시,1,일반,입장면 양대리 209,1996,1,4000,좌표x,좌표x
4413040025102380000,4413040025,천안시,1,일반,입장면 양대리 238,1996,1,6000,좌표x,좌표x
4413040025102650000,4413040025,천안시,1,일반,입장면 양대리 265,1996,1,3500,좌표x,좌표x
4413040025200060001,4413040025,천안시,2,산,입장면 양대리 산6-1,1996,1,1500,좌표x,좌표x
4413040025200230001,4413040025,천안시,2,산,입장면 양대리 산23-1,1996,1,1000,좌표x,좌표x
4413040026100040070,4413040026,천안시,1,일반,입장면 홍천리 4-70,1996,1,30000,좌표x,좌표x
4413040026100080000,4413040026,천안시,1,일반,입장면 홍천리 8,1996,1,4000,좌표x,좌표x
4413040026100330005,4413040026,천안시,1,일반,입장면 홍천리 33-5,1996,1,4000,좌표x,좌표x
4413040026100400004,4413040026,천안시,1,일반,입장면 홍천리 40-4,1996,1,7500,좌표x,좌표x
4413040026100570001,4413040026,천안시,1,일반,입장면 홍천리 57-1,1996,1,4500,좌표x,좌표x
4413040026100900000,4413040026,천안시,1,일반,입장면 홍천리 90,1996,1,6800,좌표x,좌표x
4413040026100970002,4413040026,천안시,1,일반,입장면 홍천리 97-2,1996,1,6800,좌표x,좌표x
4413040026101300001,4413040026,천안시,1,일반,입장면 홍천리 130-1,1996,1,17000,좌표x,좌표x
4413040026101390007,4413040026,천안시,1,일반,입장면 홍천리 139-7,1996,1,7500,좌표x,좌표x
4413040026101780000,4413040026,천안시,1,일반,입장면 홍천리 178,1996,1,76000,좌표x,좌표x
4413040026103750000,4413040026,천안시,1,일반,입장면 홍천리 375,1996,1,25000,좌표x,좌표x
4413040026200020000,4413040026,천안시,2,산,입장면 홍천리 산2,1996,1,3400,좌표x,좌표x
4413040026200250000,4413040026,천안시,2,산,입장면 홍천리 산25,1996,1,3600,좌표x,좌표x
4413040027100120000,4413040027,천안시,1,일반,입장면 호당리 12,1996,1,2400,좌표x,좌표x
4413040027100730000,4413040027,천안시,1,일반,입장면 호당리 73,1996,1,7500,좌표x,좌표x
4413040027100890002,4413040027,천안시,1,일반,입장면 호당리 89-2,1996,1,4500,좌표x,좌표x
4413040027101050000,4413040027,천안시,1,일반,입장면 호당리 105,1996,1,4200,좌표x,좌표x
4413040027101710003,4413040027,천안시,1,일반,입장면 호당리 171-3,1996,1,4500,좌표x,좌표x
4413040027101830002,4413040027,천안시,1,일반,입장면 호당리 183-2,1996,1,3000,좌표x,좌표x
4413040027102110000,4413040027,천안시,1,일반,입장면 호당리 211,1996,1,3000,좌표x,좌표x
4413040027102120002,4413040027,천안시,1,일반,입장면 호당리 212-2,1996,1,6000,좌표x,좌표x
4413040027102240001,4413040027,천안시,1,일반,입장면 호당리 224-1,1996,1,3000,좌표x,좌표x
4413040027102970000,4413040027,천안시,1,일반,입장면 호당리 297,1996,1,8000,좌표x,좌표x
4413040027102990001,4413040027,천안시,1,일반,입장면 호당리 299-1,1996,1,6000,좌표x,좌표x
4413040027103330010,4413040027,천안시,1,일반,입장면 호당리 333-10,1996,1,4500,좌표x,좌표x
4413040027103520003,4413040027,천안시,1,일반,입장면 호당리 352-3,1996,1,8500,좌표x,좌표x
4413040027103730002,4413040027,천안시,1,일반,입장면 호당리 373-2,1996,1,5000,좌표x,좌표x
4413040027200070001,4413040027,천안시,2,산,입장면 호당리 산7-1,1996,1,1700,좌표x,좌표x
4413040027200580000,4413040027,천안시,2,산,입장면 호당리 산58,1996,1,1100,좌표x,좌표x
4413040028100640008,4413040028,천안시,1,일반,입장면 시장리 64-8,1996,1,17000,좌표x,좌표x
